store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,gallery,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,msrp_enabled,msrp_display_actual_price_type,price,special_price,weight,minimal_price,msrp,gift_wrapping_price,status,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,page_layout,country_of_manufacture,gift_message_available,gift_wrapping_available,is_recurring,custom_design,ingredients,temperature,amount_of_water,time,nice_flowery_sentence,brewing
admin,base,Default,simple,"4,5,6,7,11,15,21,23,56,84,88,90,93,95",GOUR0022-03,0,Lollipop (50 gr),,,,,,,lollipop,lollipop-2140.html,Block after Info Column,,,,Use config,Use config,9,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lollipop (50 gr),0,simple,,,,,,,,,Jade needle tea blended with strawberries.,70-80乎C,2g for 200ml,3-4 mins,Enjoy the juiciness of a childhood favourite all in a delightful cup of tea.,
admin,base,Default,grouped,"4,5,6,7,11,15,21,23,56,84,88,90,93,95",GOUR0022,0,Lollipop Green Tea,,,,,,,lollipop,lollipop-2141.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,,,1,1,0,0,1,0,1,0,0,0,1,Lollipop Green Tea,0,grouped,,,,,,,,,Jade needle tea blended with strawberries.,70-80乎C,2g for 200ml,3-4 mins,Enjoy the juiciness of a childhood favourite all in a delightful cup of tea.,
admin,base,Default,grouped,56,GOUR0099,0,Lotus Green Tea,,,,,,,lotus-tea,lotus-tea.html,Block after Info Column,/,/,/,,,,,,,,,Disabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Lotus Green Tea,0,grouped,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR0099-02,0,Lotus Tea (100 gr),,,,,,,lotus-tea,lotus-tea-525.html,Block after Info Column,/,/,/,Use config,Use config,18,,110,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lotus Tea (100 gr),0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR009-03,0,Lotus Tea (200 gr) -10% Off,,,,,,,lotus-tea,lotus-tea-526.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lotus Tea (200 gr) -10% Off,0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR0099-01,0,Lotus Tea (50 gr),,,,,,,lotus-tea,lotus-tea-524.html,Block after Info Column,/,/,/,Use config,Use config,9,,50,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lotus Tea (50 gr),0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,"5,6,7,16,18,22,23,56,66,93,95",GOUR0006-01,0,Loukhom (10 gr),,,,,,,loukhom,loukhom.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Loukhom (10 gr),0,simple,,,,,,,,,Black tea with rose and orange.,96-98乎C,2g for 200ml,3-5 mins,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",
admin,base,Default,simple,"5,6,7,16,18,22,23,56,66,93,95",GOUR0006-02,0,Loukhom (100 gr),,,,,,,loukhom,loukhom-2076.html,Block after Info Column,,,,Use config,Use config,18,,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Loukhom (100 gr),0,simple,,,,,,,,,Black tea with rose and orange.,96-98乎C,2g for 200ml,3-5 mins,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",
admin,base,Default,simple,"5,6,7,16,18,22,23,56,66,93,95",GOUR0006-04,0,Loukhom (200 gr) -10% Off,,,,,,,loukhom,loukhom-2079.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Loukhom (200 gr) -10% Off,0,simple,,,,,,,,,Black tea with rose and orange.,96-98乎C,2g for 200ml,3-5 mins,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",
admin,base,Default,simple,"5,6,7,16,18,22,23,56,66,93,95",GOUR0006-03,0,Loukhom (50 gr),,,,,,,loukhom,loukhom-2077.html,Block after Info Column,,,,Use config,Use config,9,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Loukhom (50 gr),0,simple,,,,,,,,,Black tea with rose and orange.,96-98乎C,2g for 200ml,3-5 mins,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",
admin,base,Default,grouped,"5,6,7,16,18,22,23,56,66,93,95",GOUR0006,0,Loukhom Black Tea,,,,,,,loukhom,loukhom-2078.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Loukhom Black Tea,0,grouped,,,,,,,,,Black tea with rose and orange.,96-98乎C,2g for 200ml,3-5 mins,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",
admin,base,Default,simple,"5,6,7,15,18,23,56,66,84,88,90,93,95",GOUR0047-01,0,Lucky Bamboo (10 gr),,,,,,,lucky-bamboo,lucky-bamboo.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lucky Bamboo (10 gr),0,simple,,,,,,,,,Blend of bamboo leaves with strawberries and oranges.,100乎C,2g for 200ml,6-8 mins,An unexpected discovery of a fruit basket amidst a lush bamboo forest.,
admin,base,Default,simple,"5,6,7,15,18,23,56,66,84,88,90,93,95",GOUR0047-02,0,Lucky Bamboo (100 gr),,,,,,,lucky-bamboo,lucky-bamboo-2256.html,Block after Info Column,,,,Use config,Use config,22,17.2,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,1/13/2014 0:00:00,1/19/2014 0:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lucky Bamboo (100 gr),0,simple,,,,,,,,,Blend of bamboo leaves with strawberries and oranges.,100乎C,2g for 200ml,6-8 mins,An unexpected discovery of a fruit basket amidst a lush bamboo forest.,
admin,base,Default,simple,"5,6,7,15,18,23,56,66,84,88,90,93,95",GOUR0047-04,0,Lucky Bamboo (200 gr) -10% Off,,,,,,,lucky-bamboo,lucky-bamboo-2259.html,Block after Info Column,/,/,/,Use config,Use config,39.6,17.2,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,1/13/2014 0:00:00,1/19/2014 0:00:00,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lucky Bamboo (200 gr) -10% Off,0,simple,,,,,,,,,Blend of bamboo leaves with strawberries and oranges.,100乎C,2g for 200ml,6-8 mins,An unexpected discovery of a fruit basket amidst a lush bamboo forest.,
admin,base,Default,simple,"5,6,7,15,18,23,56,66,84,88,90,93,95",GOUR0047-03,0,Lucky Bamboo (50 gr),,,,,,,lucky-bamboo,lucky-bamboo-2257.html,Block after Info Column,,,,Use config,Use config,11,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lucky Bamboo (50 gr),0,simple,,,,,,,,,Blend of bamboo leaves with strawberries and oranges.,100乎C,2g for 200ml,6-8 mins,An unexpected discovery of a fruit basket amidst a lush bamboo forest.,
admin,base,Default,grouped,"5,6,7,15,18,23,56,66,84,88,90,93,95",GOUR0047,0,Lucky Bamboo Green Tea,,,,,,,lucky-bamboo,lucky-bamboo-2265.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Lucky Bamboo Green Tea,0,grouped,,,,,,,,,Blend of bamboo leaves with strawberries and oranges.,100乎C,2g for 200ml,6-8 mins,An unexpected discovery of a fruit basket amidst a lush bamboo forest.,
admin,base,Default,simple,56,PR-0001,0,Lunar Gift Set,,,,,,,lunar-gift-set,lunar-gift-set.html,Block after Info Column,,,,Use config,Use config,48,,320,,,,Disabled,"Catalog, Search",Taxable Goods,test description,test description,,,,,1/20/2014 0:00:00,1/30/2014 0:00:00,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lunar Gift Set,0,simple,,,,,,,,,,96-98乎C,2g for 200ml,3-5 mins,"Celebrate the Lunar New Year with trio of Yuzu Kukicha, Lucky Bamboo and Milky Oolong.",
admin,base,Default,simple,"4,5,6,7,11,16,19,56,84,93,95",GOUR0005-01,0,Lychee Black (10 gr),,,,,,,lychee-black,lychee-black.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lychee Black (10 gr),0,simple,,,,,,,,,Black tea infused with the aroma of lychees.,96-98乎C,2g for 200ml,3-5 mins,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,
admin,base,Default,simple,"4,5,6,7,11,16,19,56,84,93,95",GOUR0005-02,0,Lychee Black (100 gr),,,,,,,lychee-black,lychee-black-2039.html,Block after Info Column,,,,Use config,Use config,18,13.1,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,1/27/2014 0:00:00,2/2/2014 0:00:00,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lychee Black (100 gr),0,simple,,,,,,,,,Black tea infused with the aroma of lychees.,96-98乎C,2g for 200ml,3-5 mins,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,
admin,base,Default,simple,"4,5,6,7,11,16,19,56,84,93,95",GOUR0005-04,0,Lychee Black (200 gr) -10% Off,,,,,,,lychee-black,lychee-black-2042.html,Block after Info Column,/,/,/,Use config,Use config,32.4,13.1,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,1/27/2014 0:00:00,2/2/2014 0:00:00,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lychee Black (200 gr) -10% Off,0,simple,,,,,,,,,Black tea infused with the aroma of lychees.,96-98乎C,2g for 200ml,3-5 mins,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,
admin,base,Default,simple,"4,5,6,7,11,16,19,56,84,93,95",GOUR0005-03,0,Lychee Black (50 gr),,,,,,,lychee-black,lychee-black-2040.html,Block after Info Column,,,,Use config,Use config,9,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Lychee Black (50 gr),0,simple,,,,,,,,,Black tea infused with the aroma of lychees.,96-98乎C,2g for 200ml,3-5 mins,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,
admin,base,Default,grouped,"4,5,6,7,11,16,19,56,84,93,95",GOUR0005,0,Lychee Black Tea,,,,,,,lychee-black,lychee-black-2041.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Lychee Black Tea,0,grouped,,,,,,,,,Black tea infused with the aroma of lychees.,96-98乎C,2g for 200ml,3-5 mins,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,
admin,base,Default,simple,56,GOUR0083-02,0,Lychee Rose (100 gr),,,,,,,lychee-rose,lychee-rose-457.html,Block after Info Column,/,/,/,Use config,Use config,18,,110,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lychee Rose (100 gr),0,simple,,,,,,,,,Black tea infused with the aroma of lychees.,,,,,
admin,base,Default,simple,56,GOUR0083-03,0,Lychee Rose (200 gr) -10% Off,,,,,,,lychee-rose,lychee-rose-462.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lychee Rose (200 gr) -10% Off,0,simple,,,,,,,,,Black tea infused with the aroma of lychees.,,,,,
admin,base,Default,simple,56,GOUR0083-01,0,Lychee Rose (50 gr),,,,,,,lychee-rose,lychee-rose-456.html,Block after Info Column,/,/,/,Use config,Use config,9,,50,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Lychee Rose (50 gr),0,simple,,,,,,,,,Black tea infused with the aroma of lychees.,,,,,
admin,base,Default,grouped,56,GOUR0083,0,Lychee Rose Black Tea,,,,,,,lychee-rose,lychee-rose.html,Block after Info Column,/,/,/,,,,,,,,,Disabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Lychee Rose Black Tea,0,grouped,,,,,,,,,Black tea infused with the aroma of lychees.,,,,,
admin,base,Default,simple,56,GOUR0084-02,0,Macaron Dream (100 gr),,,,,,,macaron-dream,macaron-dream-461.html,Block after Info Column,/,/,/,Use config,Use config,18,,110,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Macaron Dream (100 gr),0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR0084-03,0,Macaron Dream (200 gr) -10% Off,,,,,,,macaron-dream,macaron-dream-462.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Macaron Dream (200 gr) -10% Off,0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR0084-01,0,Macaron Dream (50 gr),,,,,,,macaron-dream,macaron-dream-460.html,Block after Info Column,/,/,/,Use config,Use config,9,,50,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Macaron Dream (50 gr),0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR0084-04,0,Macaron Dream (50 gr),,,,,,,macaron-dream,macaron-dream-463.html,Block after Info Column,/,/,/,Use config,Use config,9,,50,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Macaron Dream (50 gr),0,simple,,,,,,,,,,,,,,
admin,base,Default,grouped,56,GOUR0084,0,Macaron Dream Black Tea,,,,,,,macaron-dream,macaron-dream.html,Block after Info Column,/,/,/,,,,,,,,,Disabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Macaron Dream Black Tea,0,grouped,,,,,,,,,,,,,,
admin,base,Default,simple,"4,5,6,7,9,10,19,22,25,56,59,93,95",GOUR0040-01,0,Magic Desert (10 gr),,,,,,,magic-desert,magic-desert.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Desert (10 gr),0,simple,,,,,,,,,"Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.",70-80乎C,2g for 200ml,6-8 mins,Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.,
admin,base,Default,simple,"4,5,6,7,9,10,19,22,25,56,59,93,95",GOUR0040-02,0,Magic Desert (100 gr),,,,,,,magic-desert,magic-desert-2232.html,Block after Info Column,,,,Use config,Use config,18,14.4,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Desert (100 gr),0,simple,,,,,,,,,"Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.",70-80乎C,2g for 200ml,6-8 mins,Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.,
admin,base,Default,simple,"4,5,6,7,9,10,19,22,25,56,59,93,95",GOUR0040-04,0,Magic Desert (200 gr),,,,,,,magic-desert,magic-desert-2235.html,Block after Info Column,,,,Use config,Use config,32.4,25.92,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Magic Desert (200 gr),0,simple,,,,,,,,,"Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.",70-80乎C,2g for 200ml,6-8 mins,Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.,
admin,base,Default,simple,"4,5,6,7,9,10,19,22,25,56,59,93,95",GOUR0040-03,0,Magic Desert (50 gr),,,,,,,magic-desert,magic-desert-2233.html,Block after Info Column,,,,Use config,Use config,9,7.2,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Desert (50 gr),0,simple,,,,,,,,,"Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.",70-80乎C,2g for 200ml,6-8 mins,Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.,
admin,base,Default,grouped,"4,5,6,7,9,10,19,22,25,56,59,93,95",GOUR0040,0,Magic Desert Rooibos Tea,,,,,,,magic-desert,magic-desert-2244.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Magic Desert Rooibos Tea,0,grouped,,,,,,,,,"Rooibos blend with pineapple, mango, lemon myrtle and lemon grass.",70-80乎C,2g for 200ml,6-8 mins,Embark on a romantic escapade to the vast Saharan desert. Naturally caffeine-free.,
admin,base,Default,simple,"5,6,7,15,19,23,56,66,88,90,93,95",GOUR0023-01,0,Magic Dragon (10 gr),,,,,,,magic-dragon,magic-dragon.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Dragon (10 gr),0,simple,,,,,,,,,"Green tea with violets, cornflowers and blueberries.",70-80乎C,2g for 200ml,2-4 mins,"A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.",
admin,base,Default,simple,"5,6,7,15,19,23,56,66,88,90,93,95",GOUR0023-02,0,Magic Dragon (100 gr),,,,,,,magic-dragon,magic-dragon-2171.html,Block after Info Column,,,,Use config,Use config,18,,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Dragon (100 gr),0,simple,,,,,,,,,"Green tea with violets, cornflowers and blueberries.",70-80乎C,2g for 200ml,2-4 mins,"A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.",
admin,base,Default,simple,"5,6,7,15,19,23,56,66,88,90,93,95",GOUR0023-04,0,Magic Dragon (200 gr) -10% Off,,,,,,,magic-dragon,magic-dragon-2174.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Magic Dragon (200 gr) -10% Off,0,simple,,,,,,,,,"Green tea with violets, cornflowers and blueberries.",70-80乎C,2g for 200ml,2-4 mins,"A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.",
admin,base,Default,simple,"5,6,7,15,19,23,56,66,88,90,93,95",GOUR0023-03,0,Magic Dragon (50 gr),,,,,,,magic-dragon,magic-dragon-2172.html,Block after Info Column,,,,Use config,Use config,9,,50,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Magic Dragon (50 gr),0,simple,,,,,,,,,"Green tea with violets, cornflowers and blueberries.",70-80乎C,2g for 200ml,2-4 mins,"A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.",
admin,base,Default,grouped,"5,6,7,15,19,23,56,66,88,90,93,95",GOUR0023,0,Magic Dragon Green Tea,,,,,,,magic-dragon,magic-dragon-2173.html,Block after Info Column,,,,,,,,,,,,Enabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,1,1,0,1,0,1,0,0,0,1,Magic Dragon Green Tea,0,grouped,,,,,,,,,"Green tea with violets, cornflowers and blueberries.",70-80乎C,2g for 200ml,2-4 mins,"A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.",
admin,base,Default,grouped,56,GOUR0100,0,Mango Green Tea,,,,,,,mango-tea,mango-tea-527.html,Block after Info Column,/,/,/,,,,,,,,,Disabled,"Catalog, Search",,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Mango Green Tea,0,grouped,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR0100-02,0,Mango Tea (100 gr),,,,,,,mango-tea,mango-tea-529.html,Block after Info Column,/,/,/,Use config,Use config,18,,110,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:57,0,1,0,1,1,1,0,1,0,0,1,1,Mango Tea (100 gr),0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR0100-03,0,Mango Tea (200 gr) -10% Off,,,,,,,mango-tea,mango-tea-530.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:58,0,1,0,1,1,1,0,1,0,0,1,1,Mango Tea (200 gr) -10% Off,0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,56,GOUR0100-01,0,Mango Tea (50 gr),,,,,,,mango-tea,mango-tea.html,Block after Info Column,/,/,/,Use config,Use config,9,,50,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,2/24/2015 0:00:00,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:58,0,1,0,1,1,1,0,1,0,0,1,1,Mango Tea (50 gr),0,simple,,,,,,,,,,,,,,
admin,base,Default,simple,"5,6,7,15,56,66,77,84,93,95",GOUR0024-01,0,Mangosteen & Pear (10 gr),,,,,,,mangosteen-pear,mangosteen-pear.html,Block after Info Column,,,,Use config,Use config,5,,20,,,,Disabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,99,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Mangosteen & Pear (10 gr),0,simple,,,,,,,,,"Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ",70-80乎C,2g for 200ml,2-4 mins,Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.,
admin,base,Default,simple,"5,6,7,15,56,66,77,84,93,95",GOUR0024-02,0,Mangosteen & Pear (100 gr),,,,,,,mangosteen-pear,mangosteen-pear-2159.html,Block after Info Column,,,,Use config,Use config,18,,110,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,2,0,1,0,0,1,1,1,10000,1,1,,1,1,1,1,0,1,0,1,0,0,0,1,Mangosteen & Pear (100 gr),0,simple,,,,,,,,,"Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ",70-80乎C,2g for 200ml,2-4 mins,Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.,
admin,base,Default,simple,"5,6,7,15,56,66,77,84,93,95",GOUR0024-04,0,Mangosteen & Pear (200 gr) -10% Off,,,,,,,mangosteen-pear,mangosteen-pear-2162.html,Block after Info Column,/,/,/,Use config,Use config,32.4,,220,,,,Enabled,Not Visible Individually,Taxable Goods,test description,test description,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,30/4/15 6:58,0,1,0,1,1,1,0,1,0,0,1,1,Mangosteen & Pear (200 gr) -10% Off,0,simple,,,,,,,,,"Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ",70-80乎C,2g for 200ml,2-4 mins,Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.,
